0.114	7.18E+00
0.115	7.98E+00
0.116	7.98E+00
0.117	5.58E+00
0.118	7.98E+00
0.119	4.77E+00
0.12	7.18E+00
0.121	5.58E+00
0.122	4.77E+00
0.123	5.58E+00
0.124	7.98E+00
0.125	6.38E+00
0.126	7.18E+00
0.127	8.78E+00
0.128	5.58E+00
0.129	6.38E+00
0.13	5.58E+00
0.131	5.58E+00
0.132	6.38E+00
0.133	2.37E+00
0.134	1.04E+01
0.135	5.58E+00
0.136	6.38E+00
0.137	6.38E+00
0.138	4.77E+00
0.139	6.38E+00
0.14	6.38E+00
0.141	8.78E+00
0.142	7.18E+00
0.143	3.97E+00
0.144	3.17E+00
0.145	9.58E+00
0.146	9.58E+00
0.147	3.97E+00
0.148	6.38E+00
0.149	9.58E+00
0.15	4.77E+00
0.151	8.78E+00
0.152	8.78E+00
0.153	9.58E+00
0.154	7.98E+00
0.155	8.78E+00
0.156	7.98E+00
0.157	3.97E+00
0.158	7.18E+00
0.159	3.17E+00
0.16	7.18E+00
0.161	3.97E+00
0.162	3.97E+00
0.163	7.98E+00
0.164	1.57E+00
0.165	5.58E+00
0.166	6.38E+00
0.167	8.78E+00
0.168	3.97E+00
0.169	6.38E+00
0.17	6.38E+00
0.171	6.38E+00
0.172	1.12E+01
0.173	6.38E+00
0.174	5.58E+00
0.175	4.77E+00
0.176	7.18E+00
0.177	9.58E+00
0.178	7.98E+00
0.179	3.97E+00
0.18	1.57E+00
0.181	5.58E+00
0.182	1.57E+00
0.183	4.77E+00
0.184	9.58E+00
0.185	3.17E+00
0.186	6.38E+00
0.187	8.78E+00
0.188	6.38E+00
0.189	4.77E+00
0.19	4.77E+00
0.191	8.78E+00
0.192	6.38E+00
0.193	2.37E+00
0.194	6.38E+00
0.195	7.18E+00
0.196	5.58E+00
0.197	3.17E+00
0.198	7.98E+00
0.199	6.38E+00
0.2	4.77E+00
0.201	3.17E+00
0.202	7.18E+00
0.203	6.38E+00
0.204	7.18E+00
0.205	7.18E+00
0.206	7.98E+00
0.207	7.98E+00
0.208	7.18E+00
0.209	9.58E+00
0.21	6.38E+00
0.211	6.38E+00
0.212	4.77E+00
0.213	7.18E+00
0.214	1.12E+01
0.215	6.38E+00
0.216	3.97E+00
0.217	7.18E+00
0.218	6.38E+00
0.219	8.78E+00
0.22	7.98E+00
0.221	1.57E+00
0.222	7.98E+00
0.223	3.17E+00
0.224	8.78E+00
0.225	7.18E+00
0.226	5.58E+00
0.227	1.57E+00
0.228	3.17E+00
0.229	6.38E+00
0.23	3.17E+00
0.231	6.38E+00
0.232	4.77E+00
0.233	3.17E+00
0.234	7.18E+00
0.235	7.18E+00
0.236	1.57E+00
0.237	3.97E+00
0.238	7.98E+00
0.239	3.17E+00
0.24	6.38E+00
0.241	3.97E+00
0.242	3.97E+00
0.243	8.78E+00
0.244	3.97E+00
0.245	7.18E+00
0.246	7.18E+00
0.247	6.38E+00
0.248	8.78E+00
0.249	5.58E+00
0.25	6.38E+00
0.251	1.57E+00
0.252	4.77E+00
0.253	4.77E+00
0.254	4.77E+00
0.255	7.98E+00
0.256	5.58E+00
0.257	5.58E+00
0.258	7.66E-01
0.259	3.97E+00
0.26	2.37E+00
0.261	7.98E+00
0.262	1.57E+00
0.263	6.38E+00
0.264	4.77E+00
0.265	3.97E+00
0.266	6.38E+00
0.267	5.58E+00
0.268	4.77E+00
0.269	3.17E+00
0.27	3.17E+00
0.271	7.66E-01
0.272	2.37E+00
0.273	8.78E+00
0.274	3.97E+00
0.275	7.18E+00
0.276	5.58E+00
0.277	7.18E+00
0.278	1.57E+00
0.279	6.38E+00
0.28	2.37E+00
0.281	2.37E+00
0.282	9.58E+00
0.283	7.98E+00
0.284	4.77E+00
0.285	7.98E+00
0.286	8.78E+00
0.287	8.78E+00
0.288	9.58E+00
0.289	3.97E+00
0.29	7.98E+00
0.291	7.98E+00
0.292	5.58E+00
0.293	1.20E+01
0.294	7.18E+00
0.295	6.38E+00
0.296	8.78E+00
0.297	4.77E+00
0.298	5.58E+00
0.299	9.58E+00
0.3	7.98E+00
0.301	6.38E+00
0.302	8.78E+00
0.303	5.58E+00
0.304	7.18E+00
0.305	8.78E+00
0.306	7.98E+00
0.307	8.78E+00
0.308	7.98E+00
0.309	6.38E+00
0.31	8.78E+00
0.311	7.98E+00
0.312	4.77E+00
0.313	7.98E+00
0.314	7.18E+00
0.315	4.77E+00
0.316	7.18E+00
0.317	6.38E+00
0.318	9.58E+00
0.319	7.98E+00
0.32	1.12E+01
0.321	6.38E+00
0.322	7.98E+00
0.323	1.57E+00
0.324	4.77E+00
0.325	6.38E+00
0.326	7.18E+00
0.327	5.58E+00
0.328	4.77E+00
0.329	7.98E+00
0.33	5.58E+00
0.331	7.18E+00
0.332	6.38E+00
0.333	3.17E+00
0.334	9.58E+00
0.335	7.18E+00
0.336	4.77E+00
0.337	7.18E+00
0.338	9.58E+00
0.339	9.58E+00
0.34	7.18E+00
0.341	6.38E+00
0.342	1.04E+01
0.343	5.58E+00
0.344	4.77E+00
0.345	7.18E+00
0.346	4.77E+00
0.347	7.18E+00
0.348	1.04E+01
0.349	3.97E+00
0.35	4.77E+00
0.351	1.57E+00
0.352	5.58E+00
0.353	6.38E+00
0.354	6.38E+00
0.355	7.18E+00
0.356	4.77E+00
0.357	6.38E+00
0.358	7.18E+00
0.359	6.38E+00
0.36	5.58E+00
0.361	8.78E+00
0.362	6.38E+00
0.363	7.98E+00
0.364	4.77E+00
0.365	6.38E+00
0.366	5.58E+00
0.367	7.18E+00
0.368	8.78E+00
0.369	9.58E+00
0.37	7.98E+00
0.371	3.17E+00
0.372	8.78E+00
0.373	7.98E+00
0.374	7.18E+00
0.375	7.18E+00
0.376	7.98E+00
0.377	6.38E+00
0.378	7.98E+00
0.379	4.77E+00
0.38	7.98E+00
0.381	7.66E-01
0.382	5.58E+00
0.383	5.58E+00
0.384	7.18E+00
0.385	7.98E+00
0.386	4.77E+00
0.387	6.38E+00
0.388	5.58E+00
0.389	8.78E+00
0.39	6.38E+00
0.391	6.38E+00
0.392	3.17E+00
0.393	5.58E+00
0.394	6.38E+00
0.395	2.37E+00
0.396	3.97E+00
0.397	7.98E+00
0.398	7.98E+00
0.399	3.97E+00
0.4	1.04E+01
0.401	7.98E+00
0.402	6.38E+00
0.403	9.58E+00
0.404	1.04E+01
0.405	6.38E+00
0.406	8.78E+00
0.407	6.38E+00
0.408	6.38E+00
0.409	7.18E+00
0.41	8.78E+00
0.411	7.98E+00
0.412	9.58E+00
0.413	5.58E+00
0.414	5.58E+00
0.415	7.18E+00
0.416	6.38E+00
0.417	3.97E+00
0.418	3.97E+00
0.419	3.97E+00
0.42	7.98E+00
0.421	7.18E+00
0.422	7.18E+00
0.423	5.58E+00
0.424	9.58E+00
0.425	3.17E+00
0.426	6.38E+00
0.427	5.58E+00
0.428	3.97E+00
0.429	7.98E+00
0.43	4.77E+00
0.431	3.97E+00
0.432	7.18E+00
0.433	6.38E+00
0.434	3.17E+00
0.435	5.58E+00
0.436	8.78E+00
0.437	9.58E+00
0.438	6.38E+00
0.439	5.58E+00
0.44	7.98E+00
0.441	2.37E+00
0.442	7.18E+00
0.443	6.38E+00
0.444	9.58E+00
0.445	6.38E+00
0.446	7.98E+00
0.447	6.38E+00
0.448	7.18E+00
0.449	4.77E+00
0.45	7.18E+00
0.451	8.78E+00
0.452	7.18E+00
0.453	6.38E+00
0.454	5.58E+00
0.455	6.38E+00
0.456	3.17E+00
0.457	7.66E-01
0.458	7.98E+00
0.459	3.17E+00
0.46	8.78E+00
0.461	5.58E+00
0.462	7.18E+00
0.463	5.58E+00
0.464	5.58E+00
0.465	3.17E+00
0.466	4.77E+00
0.467	3.17E+00
0.468	5.58E+00
0.469	8.78E+00
0.47	2.37E+00
0.471	6.38E+00
0.472	3.97E+00
0.473	1.04E+01
0.474	7.18E+00
0.475	5.58E+00
0.476	7.98E+00
0.477	8.78E+00
0.478	7.18E+00
0.479	3.17E+00
0.48	7.18E+00
0.481	3.97E+00
0.482	5.58E+00
0.483	3.17E+00
0.484	7.98E+00
0.485	4.77E+00
0.486	2.37E+00
0.487	5.58E+00
0.488	7.98E+00
0.489	4.77E+00
0.49	7.98E+00
0.491	6.38E+00
0.492	5.58E+00
0.493	5.58E+00
0.494	2.37E+00
0.495	3.97E+00
0.496	4.77E+00
0.497	7.66E-01
0.498	6.38E+00
0.499	3.17E+00
0.5	8.78E+00
0.501	6.38E+00
0.502	4.77E+00
0.503	4.77E+00
0.504	8.78E+00
0.505	4.77E+00
0.506	5.58E+00
0.507	8.78E+00
0.508	3.17E+00
0.509	7.98E+00
0.51	2.37E+00
0.511	5.58E+00
0.512	4.77E+00
0.513	7.98E+00
0.514	7.98E+00
0.515	6.38E+00
0.516	7.98E+00
0.517	7.98E+00
0.518	3.97E+00
0.519	3.17E+00
0.52	7.18E+00
0.521	7.18E+00
0.522	3.17E+00
0.523	7.98E+00
0.524	7.98E+00
0.525	3.97E+00
0.526	5.58E+00
0.527	6.38E+00
0.528	7.18E+00
0.529	3.97E+00
0.53	4.77E+00
0.531	9.58E+00
0.532	3.97E+00
0.533	5.58E+00
0.534	9.58E+00
0.535	4.77E+00
0.536	9.58E+00
0.537	7.98E+00
0.538	4.77E+00
0.539	5.58E+00
0.54	5.58E+00
0.541	3.17E+00
0.542	2.37E+00
0.543	3.17E+00
0.544	6.38E+00
0.545	4.77E+00
0.546	7.18E+00
0.547	6.38E+00
0.548	9.58E+00
0.549	4.77E+00
0.55	5.58E+00
0.551	7.18E+00
0.552	4.77E+00
0.553	1.57E+00
0.554	3.17E+00
0.555	7.18E+00
0.556	5.58E+00
0.557	4.77E+00
0.558	3.17E+00
0.559	6.38E+00
0.56	7.98E+00
0.561	7.18E+00
0.562	3.97E+00
0.563	5.58E+00
0.564	7.98E+00
0.565	6.38E+00
0.566	5.58E+00
0.567	6.38E+00
0.568	4.77E+00
0.569	6.38E+00
0.57	5.58E+00
0.571	4.77E+00
0.572	3.97E+00
0.573	5.58E+00
0.574	8.78E+00
0.575	5.58E+00
0.576	3.17E+00
0.577	3.17E+00
0.578	4.77E+00
0.579	3.17E+00
0.58	4.77E+00
0.581	5.58E+00
0.582	3.17E+00
0.583	5.58E+00
0.584	3.97E+00
0.585	5.58E+00
0.586	5.58E+00
0.587	-8.37E-01
0.588	6.38E+00
0.589	-8.37E-01
0.59	3.97E+00
0.591	6.38E+00
0.592	5.58E+00
0.593	4.77E+00
0.594	5.58E+00
0.595	3.17E+00
0.596	7.66E-01
0.597	2.37E+00
0.598	4.77E+00
0.599	3.97E+00
0.6	3.97E+00
0.601	6.38E+00
0.602	1.04E+01
0.603	7.18E+00
0.604	6.38E+00
0.605	4.77E+00
0.606	3.97E+00
0.607	6.38E+00
0.608	9.58E+00
0.609	5.58E+00
0.61	3.97E+00
0.611	6.38E+00
0.612	5.58E+00
0.613	9.58E+00
0.614	-3.57E-02
0.615	6.38E+00
0.616	7.18E+00
0.617	5.58E+00
0.618	4.77E+00
0.619	2.37E+00
0.62	6.38E+00
0.621	5.58E+00
0.622	6.38E+00
0.623	6.38E+00
0.624	3.97E+00
0.625	6.38E+00
0.626	4.77E+00
0.627	3.97E+00
0.628	4.77E+00
0.629	3.17E+00
0.63	6.38E+00
0.631	8.78E+00
0.632	3.17E+00
0.633	7.98E+00
0.634	9.58E+00
0.635	3.97E+00
0.636	2.37E+00
0.637	3.97E+00
0.638	2.37E+00
0.639	1.57E+00
0.64	6.38E+00
0.641	4.77E+00
0.642	1.57E+00
0.643	6.38E+00
0.644	4.77E+00
0.645	7.98E+00
0.646	4.77E+00
0.647	3.17E+00
0.648	8.78E+00
0.649	5.58E+00
0.65	8.78E+00
0.651	7.98E+00
0.652	3.97E+00
0.653	9.58E+00
0.654	3.97E+00
0.655	8.78E+00
0.656	1.57E+00
0.657	3.17E+00
0.658	4.77E+00
0.659	3.97E+00
0.66	8.78E+00
0.661	3.97E+00
0.662	5.58E+00
0.663	7.98E+00
0.664	2.37E+00
0.665	3.97E+00
0.666	4.77E+00
0.667	4.77E+00
0.668	3.97E+00
0.669	4.77E+00
0.67	7.98E+00
0.671	5.58E+00
0.672	7.98E+00
0.673	3.97E+00
0.674	8.78E+00
0.675	4.77E+00
0.676	7.18E+00
0.677	6.38E+00
0.678	1.57E+00
0.679	3.17E+00
0.68	3.97E+00
0.681	6.38E+00
0.682	6.38E+00
0.683	5.58E+00
0.684	3.97E+00
0.685	6.38E+00
0.686	7.18E+00
0.687	5.58E+00
0.688	6.38E+00
0.689	6.38E+00
0.69	7.98E+00
0.691	7.98E+00
0.692	5.58E+00
0.693	5.58E+00
0.694	3.97E+00
0.695	7.66E-01
0.696	9.58E+00
0.697	3.97E+00
0.698	3.17E+00
0.699	4.77E+00
0.7	5.58E+00
0.701	7.18E+00
0.702	7.18E+00
0.703	4.77E+00
0.704	3.17E+00
0.705	6.38E+00
0.706	1.04E+01
0.707	8.78E+00
0.708	6.38E+00
0.709	6.38E+00
0.71	4.77E+00
0.711	7.98E+00
0.712	9.58E+00
0.713	3.17E+00
0.714	4.77E+00
0.715	8.78E+00
0.716	7.18E+00
0.717	2.37E+00
0.718	1.57E+00
0.719	7.18E+00
0.72	4.77E+00
0.721	2.37E+00
0.722	3.17E+00
0.723	3.97E+00
0.724	4.77E+00
0.725	3.97E+00
0.726	3.17E+00
0.727	6.38E+00
0.728	7.18E+00
0.729	6.38E+00
0.73	6.38E+00
0.731	7.98E+00
0.732	3.97E+00
0.733	7.18E+00
0.734	9.58E+00
0.735	7.18E+00
0.736	7.98E+00
0.737	8.78E+00
0.738	5.58E+00
0.739	3.97E+00
0.74	4.77E+00
0.741	4.77E+00
0.742	3.17E+00
0.743	4.77E+00
0.744	6.38E+00
0.745	6.38E+00
0.746	3.97E+00
0.747	4.77E+00
0.748	6.38E+00
0.749	3.17E+00
0.75	5.58E+00
0.751	6.38E+00
0.752	3.17E+00
0.753	2.37E+00
0.754	6.38E+00
0.755	2.37E+00
0.756	7.18E+00
0.757	3.17E+00
0.758	9.58E+00
0.759	3.17E+00
0.76	5.58E+00
0.761	5.58E+00
0.762	5.58E+00
0.763	3.17E+00
0.764	7.66E-01
0.765	8.78E+00
0.766	5.58E+00
0.767	9.58E+00
0.768	5.58E+00
0.769	4.77E+00
0.77	6.38E+00
0.771	3.97E+00
0.772	6.38E+00
0.773	3.97E+00
0.774	4.77E+00
0.775	4.77E+00
0.776	5.58E+00
0.777	4.77E+00
0.778	5.58E+00
0.779	8.78E+00
0.78	6.38E+00
0.781	3.97E+00
0.782	7.18E+00
0.783	6.38E+00
0.784	6.38E+00
0.785	4.77E+00
0.786	3.17E+00
0.787	7.98E+00
0.788	3.97E+00
0.789	3.17E+00
0.79	3.97E+00
0.791	5.58E+00
0.792	9.58E+00
0.793	5.58E+00
0.794	5.58E+00
0.795	8.78E+00
0.796	6.38E+00
0.797	5.58E+00
0.798	3.97E+00
0.799	5.58E+00
0.8	3.17E+00
0.801	7.18E+00
0.802	1.04E+01
0.803	9.58E+00
0.804	3.97E+00
0.805	8.78E+00
0.806	7.98E+00
0.807	5.58E+00
0.808	1.57E+00
0.809	6.38E+00
0.81	4.77E+00
0.811	6.38E+00
0.812	3.97E+00
0.813	6.38E+00
0.814	3.97E+00
0.815	6.38E+00
0.816	4.77E+00
0.817	7.98E+00
0.818	3.97E+00
0.819	7.98E+00
0.82	4.77E+00
0.821	3.97E+00
0.822	5.58E+00
0.823	3.17E+00
0.824	7.18E+00
0.825	4.77E+00
0.826	-3.57E-02
0.827	6.38E+00
0.828	7.18E+00
0.829	5.58E+00
0.83	6.38E+00
0.831	1.12E+01
0.832	7.18E+00
0.833	5.58E+00
0.834	3.17E+00
0.835	4.77E+00
0.836	5.58E+00
0.837	5.58E+00
0.838	4.77E+00
0.839	3.97E+00
0.84	7.18E+00
0.841	5.58E+00
0.842	6.38E+00
0.843	9.58E+00
0.844	9.58E+00
0.845	3.97E+00
0.846	4.77E+00
0.847	7.18E+00
0.848	6.38E+00
0.849	3.97E+00
0.85	6.38E+00
0.851	4.77E+00
0.852	6.38E+00
0.853	9.58E+00
0.854	6.38E+00
0.855	5.58E+00
0.856	7.18E+00
0.857	6.38E+00
0.858	6.38E+00
0.859	7.18E+00
0.86	1.57E+00
0.861	3.17E+00
0.862	5.58E+00
0.863	1.12E+01
0.864	6.38E+00
0.865	7.18E+00
0.866	8.78E+00
0.867	4.77E+00
0.868	5.58E+00
0.869	4.77E+00
0.87	4.77E+00
0.871	7.98E+00
0.872	4.77E+00
0.873	8.78E+00
0.874	7.18E+00
0.875	4.77E+00
0.876	6.38E+00
0.877	3.17E+00
0.878	7.98E+00
0.879	5.58E+00
0.88	5.58E+00
0.881	5.58E+00
0.882	6.38E+00
0.883	1.12E+01
0.884	6.38E+00
0.885	7.18E+00
0.886	6.38E+00
0.887	5.58E+00
0.888	6.38E+00
0.889	1.04E+01
0.89	7.18E+00
0.891	3.97E+00
0.892	4.77E+00
0.893	8.78E+00
0.894	1.57E+00
0.895	6.38E+00
0.896	9.58E+00
0.897	7.18E+00
0.898	3.17E+00
0.899	6.38E+00
0.9	1.20E+01
0.901	3.17E+00
0.902	7.66E-01
0.903	7.98E+00
0.904	4.77E+00
0.905	8.78E+00
0.906	6.38E+00
0.907	2.37E+00
0.908	6.38E+00
0.909	3.17E+00
0.91	8.78E+00
0.911	7.18E+00
0.912	4.77E+00
0.913	3.17E+00
0.914	9.58E+00
0.915	2.37E+00
0.916	4.77E+00
0.917	5.58E+00
0.918	6.38E+00
0.919	8.78E+00
0.92	8.78E+00
0.921	5.58E+00
0.922	3.17E+00
0.923	7.98E+00
0.924	3.97E+00
0.925	5.58E+00
0.926	8.78E+00
0.927	7.18E+00
0.928	4.77E+00
0.929	5.58E+00
0.93	6.38E+00
0.931	5.58E+00
0.932	7.98E+00
0.933	4.77E+00
0.934	6.38E+00
0.935	3.97E+00
0.936	6.38E+00
0.937	4.77E+00
0.938	6.38E+00
0.939	4.77E+00
0.94	7.98E+00
0.941	7.98E+00
0.942	6.38E+00
0.943	6.38E+00
0.944	6.38E+00
0.945	7.18E+00
0.946	6.38E+00
0.947	5.58E+00
0.948	4.77E+00
0.949	7.18E+00
0.95	4.77E+00
0.951	5.58E+00
0.952	4.77E+00
0.953	7.18E+00
0.954	7.18E+00
0.955	6.38E+00
0.956	5.58E+00
0.957	5.58E+00
0.958	3.17E+00
0.959	6.38E+00
0.96	1.12E+01
0.961	1.12E+01
0.962	7.18E+00
0.963	4.77E+00
0.964	3.17E+00
0.965	6.38E+00
0.966	1.12E+01
0.967	7.18E+00
0.968	3.17E+00
0.969	4.77E+00
0.97	7.98E+00
0.971	6.38E+00
0.972	9.58E+00
0.973	8.78E+00
0.974	9.58E+00
0.975	3.97E+00
0.976	6.38E+00
0.977	3.97E+00
0.978	4.77E+00
0.979	7.18E+00
0.98	7.98E+00
0.981	3.17E+00
0.982	3.17E+00
0.983	5.58E+00
0.984	8.78E+00
0.985	8.78E+00
0.986	7.18E+00
0.987	4.77E+00
0.988	3.17E+00
0.989	6.38E+00
0.99	7.98E+00
0.991	3.97E+00
0.992	6.38E+00
0.993	1.20E+01
0.994	9.58E+00
0.995	6.38E+00
0.996	6.38E+00
0.997	4.77E+00
0.998	7.18E+00
0.999	6.38E+00
1	7.98E+00
1.001	4.77E+00
1.002	4.77E+00
1.003	9.58E+00
1.004	4.77E+00
1.005	3.17E+00
1.006	6.38E+00
1.007	5.58E+00
1.008	6.38E+00
1.009	3.17E+00
1.01	3.97E+00
1.011	5.58E+00
1.012	7.98E+00
1.013	7.98E+00
1.014	3.97E+00
1.015	6.38E+00
1.016	7.18E+00
1.017	4.77E+00
1.018	4.77E+00
1.019	3.97E+00
1.02	7.98E+00
1.021	6.38E+00
1.022	5.58E+00
1.023	6.38E+00
1.024	5.58E+00
1.025	5.58E+00
1.026	6.38E+00
1.027	7.18E+00
1.028	6.38E+00
1.029	5.58E+00
1.03	6.38E+00
1.031	3.97E+00
1.032	7.98E+00
1.033	5.58E+00
1.034	5.58E+00
1.035	9.58E+00
1.036	5.58E+00
1.037	6.38E+00
1.038	5.58E+00
1.039	6.38E+00
1.04	7.98E+00
1.041	3.17E+00
1.042	6.38E+00
1.043	2.37E+00
1.044	3.97E+00
1.045	8.78E+00
1.046	3.97E+00
1.047	3.97E+00
1.048	3.97E+00
1.049	4.77E+00
1.05	6.38E+00
1.051	3.17E+00
1.052	4.77E+00
1.053	7.98E+00
1.054	7.18E+00
1.055	5.58E+00
1.056	2.37E+00
1.057	2.37E+00
1.058	7.18E+00
1.059	4.77E+00
1.06	7.98E+00
1.061	4.77E+00
1.062	5.58E+00
1.063	7.98E+00
1.064	3.17E+00
1.065	-3.57E-02
1.066	3.17E+00
1.067	6.38E+00
1.068	3.17E+00
1.069	3.97E+00
1.07	5.58E+00
1.071	1.57E+00
1.072	3.17E+00
1.073	3.17E+00
1.074	7.98E+00
1.075	7.18E+00
1.076	3.97E+00
1.077	9.58E+00
1.078	6.38E+00
1.079	3.17E+00
1.08	4.77E+00
1.081	5.58E+00
1.082	7.18E+00
1.083	3.97E+00
1.084	6.38E+00
1.085	4.77E+00
1.086	-3.57E-02
1.087	2.37E+00
1.088	1.57E+00
1.089	2.37E+00
1.09	2.37E+00
1.091	6.38E+00
1.092	5.58E+00
1.093	1.57E+00
1.094	1.57E+00
1.095	3.17E+00
1.096	7.66E-01
1.097	5.58E+00
1.098	4.77E+00
1.099	8.78E+00
1.1	5.58E+00
1.101	6.38E+00
1.102	4.77E+00
1.103	4.77E+00
1.104	3.17E+00
1.105	9.58E+00
1.106	7.18E+00
1.107	7.18E+00
1.108	7.98E+00
1.109	3.17E+00
1.11	3.97E+00
1.111	5.58E+00
1.112	5.58E+00
1.113	1.57E+00
1.114	6.38E+00
1.115	3.97E+00
1.116	3.17E+00
1.117	2.37E+00
1.118	3.97E+00
1.119	3.97E+00
1.12	7.18E+00
1.121	3.17E+00
1.122	6.38E+00
1.123	6.38E+00
1.124	5.58E+00
1.125	5.58E+00
1.126	5.58E+00
1.127	4.77E+00
1.128	3.97E+00
1.129	4.77E+00
1.13	4.77E+00
1.131	8.78E+00
1.132	3.97E+00
1.133	7.98E+00
1.134	1.04E+01
1.135	7.18E+00
1.136	5.58E+00
1.137	8.78E+00
1.138	7.18E+00
1.139	5.58E+00
1.14	6.38E+00
1.141	5.58E+00
1.142	8.78E+00
1.143	9.58E+00
1.144	3.17E+00
1.145	6.38E+00
1.146	5.58E+00
1.147	4.77E+00
1.148	3.17E+00
1.149	3.17E+00
1.15	4.77E+00
1.151	7.18E+00
1.152	3.97E+00
1.153	9.58E+00
1.154	7.18E+00
1.155	6.38E+00
1.156	7.18E+00
1.157	3.17E+00
1.158	4.77E+00
1.159	4.77E+00
1.16	3.17E+00
1.161	6.38E+00
1.162	2.37E+00
1.163	3.97E+00
1.164	3.17E+00
1.165	6.38E+00
1.166	3.17E+00
1.167	4.77E+00
1.168	7.98E+00
1.169	9.58E+00
1.17	3.17E+00
1.171	7.98E+00
1.172	3.17E+00
1.173	5.58E+00
1.174	3.17E+00
1.175	7.18E+00
1.176	7.98E+00
1.177	4.77E+00
1.178	4.77E+00
1.179	3.97E+00
1.18	3.97E+00
1.181	8.78E+00
1.182	6.38E+00
1.183	5.58E+00
1.184	5.58E+00
1.185	6.38E+00
1.186	7.98E+00
1.187	4.77E+00
1.188	6.38E+00
1.189	1.57E+00
1.19	4.77E+00
1.191	6.38E+00
1.192	3.97E+00
1.193	5.58E+00
1.194	4.77E+00
1.195	5.58E+00
1.196	9.58E+00
1.197	7.98E+00
1.198	3.97E+00
1.199	7.18E+00
1.2	7.98E+00
1.201	6.38E+00
1.202	6.38E+00
1.203	3.17E+00
1.204	6.38E+00
1.205	7.18E+00
1.206	3.97E+00
1.207	6.38E+00
1.208	4.77E+00
1.209	7.98E+00
1.21	1.57E+00
1.211	8.78E+00
1.212	3.97E+00
1.213	5.58E+00
1.214	9.58E+00
1.215	6.38E+00
1.216	4.77E+00
1.217	7.18E+00
1.218	7.98E+00
1.219	6.38E+00
1.22	5.58E+00
1.221	7.98E+00
1.222	3.97E+00
1.223	8.78E+00
1.224	6.38E+00
1.225	4.77E+00
1.226	6.38E+00
1.227	7.98E+00
1.228	6.38E+00
1.229	4.77E+00
1.23	7.98E+00
1.231	9.58E+00
1.232	7.98E+00
1.233	7.98E+00
1.234	9.58E+00
1.235	3.97E+00
1.236	7.18E+00
1.237	7.98E+00
1.238	7.18E+00
1.239	6.38E+00
1.24	5.58E+00
1.241	7.98E+00
1.242	5.58E+00
1.243	9.58E+00
1.244	9.58E+00
1.245	7.98E+00
1.246	7.18E+00
1.247	7.18E+00
1.248	5.58E+00
1.249	4.77E+00
1.25	7.98E+00
1.251	4.77E+00
1.252	6.38E+00
1.253	3.17E+00
1.254	7.98E+00
1.255	9.58E+00
1.256	4.77E+00
1.257	7.18E+00
1.258	3.97E+00
1.259	3.17E+00
1.26	2.37E+00
1.261	8.78E+00
1.262	1.57E+00
1.263	5.58E+00
1.264	5.58E+00
1.265	-3.57E-02
1.266	3.97E+00
1.267	4.77E+00
1.268	3.97E+00
1.269	4.77E+00
1.27	5.58E+00
1.271	6.38E+00
